No.,Ref,Material 1,Formula,MagpieData mean Number,MagpieData mean Electronegativity,MagpieData mean AtomicRadius,MagpieData mean CovalentRadius,MagpieData mean Density,MagpieData mean Row,MagpieData mean Column,size (nm),Shape,Synthesis Method,zeta potential,bacteria,gram stain,motility,Oxygen Requirement,Shape.1,Arrangement,duration,temperature,MIC (ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂµg/mL),MIC_class,MIC_pred (ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂµg/mL),MIC_pred (ÃÂÃÂÃÂÃÂµg/mL),MIC_pred (ÃÂÃÂµg/mL),MBC_pred (ÃÂµg/mL),MBC_pred (Âµg/mL),MBC_pred (µg/mL)
118,,Ag,Ag,47,1.93,1.6,145,10490,5,11,13,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,31.134516,51.42165,69.61533,99.80487,80.89933,488.12274
119,,Ag,Ag,47,1.93,1.6,145,10490,5,11,13,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,18.969454,34.08757,43.39971,94.752174,63.867104,691.1555
120,,Ag,Ag,47,1.93,1.6,145,10490,5,11,13,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,20.51514,24.979559,49.660564,90.817116,62.943527,482.6737
121,,Ag,Ag,47,1.93,1.6,145,10490,5,11,13,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,0.3876856,82.332275,16.329027,84.74132,59.206707,488.12274
122,,Ag,Ag,47,1.93,1.6,145,10490,5,11,13,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,0.435452,135.5851,14.200038,92.20315,40.43476,691.1555
123,,Ag,Ag,47,1.93,1.6,145,10490,5,11,13,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,0.435452,110.300735,-9.088326,76.49735,38.46022,482.6737
124,,Ag,Ag,47,1.93,1.6,145,10490,5,11,13,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,13.266485,41.734352,-4.3286486,84.74132,61.65504,488.12274
125,,Ag,Ag,47,1.93,1.6,145,10490,5,11,13,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,11.53087,47.536945,-26.056112,92.20315,42.88311,691.1555
126,,Ag,Ag,47,1.93,1.6,145,10490,5,11,13,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,13.076559,29.464897,-29.745977,76.49735,40.90857,482.6737
127,,Ag,Ag,47,1.93,1.6,145,10490,5,11,14,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,31.134516,51.42165,69.61533,99.80487,80.89933,488.12274
128,,Ag,Ag,47,1.93,1.6,145,10490,5,11,14,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,18.969454,34.08757,43.39971,94.752174,63.867104,691.1555
129,,Ag,Ag,47,1.93,1.6,145,10490,5,11,14,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,20.51514,24.979559,49.660564,90.817116,62.943527,482.6737
130,,Ag,Ag,47,1.93,1.6,145,10490,5,11,14,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,0.3876856,82.332275,16.329027,84.74132,59.206707,488.12274
131,,Ag,Ag,47,1.93,1.6,145,10490,5,11,14,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,0.435452,135.5851,14.200038,92.20315,40.43476,691.1555
132,,Ag,Ag,47,1.93,1.6,145,10490,5,11,14,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,0.435452,110.300735,-9.088326,76.49735,38.46022,482.6737
133,,Ag,Ag,47,1.93,1.6,145,10490,5,11,14,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,13.266485,41.734352,-4.3286486,84.74132,61.65504,488.12274
134,,Ag,Ag,47,1.93,1.6,145,10490,5,11,14,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,11.53087,47.536945,-26.056112,92.20315,42.88311,691.1555
135,,Ag,Ag,47,1.93,1.6,145,10490,5,11,14,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,13.076559,29.464897,-29.745977,76.49735,40.90857,482.6737
136,,Ag,Ag,47,1.93,1.6,145,10490,5,11,15,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,35.28258,52.01158,81.83479,94.23297,78.449974,488.12274
137,,Ag,Ag,47,1.93,1.6,145,10490,5,11,15,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,24.30818,39.11324,66.36052,94.752174,61.417698,906.89685
138,,Ag,Ag,47,1.93,1.6,145,10490,5,11,15,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,24.649698,26.236456,73.25817,90.817116,60.49416,482.6737
139,,Ag,Ag,47,1.93,1.6,145,10490,5,11,15,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,0.3876856,82.806404,52.591988,79.16942,56.75733,488.12274
140,,Ag,Ag,47,1.93,1.6,145,10490,5,11,15,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,0.42194572,139.55869,61.204395,92.20315,37.985394,906.89685
141,,Ag,Ag,47,1.93,1.6,145,10490,5,11,15,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,0.42194572,111.20908,38.552814,76.49735,36.010853,482.6737
142,,Ag,Ag,47,1.93,1.6,145,10490,5,11,15,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,14.050739,42.573887,31.93431,79.16942,59.205673,488.12274
143,,Ag,Ag,47,1.93,1.6,145,10490,5,11,15,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,13.505788,52.23827,20.948229,92.20315,40.433743,906.89685
144,,Ag,Ag,47,1.93,1.6,145,10490,5,11,15,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,13.847307,30.971401,17.895144,76.49735,38.4592,482.6737
145,,Ag,Ag,47,1.93,1.6,145,10490,5,11,16,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,35.28258,52.01158,81.83479,94.23297,78.449974,488.12274
146,,Ag,Ag,47,1.93,1.6,145,10490,5,11,16,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,24.30818,39.11324,66.36052,94.752174,61.417698,906.89685
147,,Ag,Ag,47,1.93,1.6,145,10490,5,11,16,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,24.649698,26.236456,73.25817,90.817116,60.49416,482.6737
148,,Ag,Ag,47,1.93,1.6,145,10490,5,11,16,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,0.3876856,82.806404,52.591988,79.16942,56.75733,488.12274
149,,Ag,Ag,47,1.93,1.6,145,10490,5,11,16,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,0.42194572,139.55869,61.204395,92.20315,37.985394,906.89685
150,,Ag,Ag,47,1.93,1.6,145,10490,5,11,16,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,0.42194572,111.20908,38.552814,76.49735,36.010853,482.6737
151,,Ag,Ag,47,1.93,1.6,145,10490,5,11,16,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,14.050739,42.573887,31.93431,79.16942,59.205673,488.12274
152,,Ag,Ag,47,1.93,1.6,145,10490,5,11,16,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,13.505788,52.23827,20.948229,92.20315,40.433743,906.89685
153,,Ag,Ag,47,1.93,1.6,145,10490,5,11,16,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,13.847307,30.971401,17.895144,76.49735,38.4592,482.6737
154,,Ag,Ag,47,1.93,1.6,145,10490,5,11,17,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,33.049088,50.565758,60.954826,94.23297,78.449974,488.12274
155,,Ag,Ag,47,1.93,1.6,145,10490,5,11,17,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,23.651573,38.126167,45.58848,94.752174,61.417698,906.89685
156,,Ag,Ag,47,1.93,1.6,145,10490,5,11,17,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,22.38815,24.647982,52.486137,90.817116,60.49416,482.6737
157,,Ag,Ag,47,1.93,1.6,145,10490,5,11,17,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,0.44469565,79.72915,32.70734,79.16942,56.75733,488.12274
158,,Ag,Ag,47,1.93,1.6,145,10490,5,11,17,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,0.45090753,138.85405,39.926052,92.20315,37.985394,906.89685
159,,Ag,Ag,47,1.93,1.6,145,10490,5,11,17,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,0.45090753,107.98918,18.77608,76.49735,36.010853,482.6737
160,,Ag,Ag,47,1.93,1.6,145,10490,5,11,17,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,2.4413133,37.830982,12.049669,79.16942,59.205673,488.12274
161,,Ag,Ag,47,1.93,1.6,145,10490,5,11,17,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,3.2085588,50.367638,-0.33011335,92.20315,40.433743,906.89685
162,,Ag,Ag,47,1.93,1.6,145,10490,5,11,17,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,1.9451331,26.085867,-1.8815842,76.49735,38.4592,482.6737
163,,Ag,Ag,47,1.93,1.6,145,10490,5,11,18,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,32.241875,49.32464,59.725426,94.23297,78.449974,488.12274
164,,Ag,Ag,47,1.93,1.6,145,10490,5,11,18,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,21.781668,37.32816,46.146793,94.752174,61.417698,1519.249
165,,Ag,Ag,47,1.93,1.6,145,10490,5,11,18,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,20.518242,23.633772,53.04445,90.817116,60.49416,483.8076
166,,Ag,Ag,47,1.93,1.6,145,10490,5,11,18,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.44469565,79.02033,31.477951,79.16942,56.75733,488.12274
167,,Ag,Ag,47,1.93,1.6,145,10490,5,11,18,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.45090753,138.58835,40.484364,92.20315,37.985394,1519.249
168,,Ag,Ag,47,1.93,1.6,145,10490,5,11,18,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.45090753,107.50728,19.33439,76.49735,36.010853,483.8076
169,,Ag,Ag,47,1.93,1.6,145,10490,5,11,18,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,2.1913567,36.589863,10.82028,79.16942,59.205673,488.12274
170,,Ag,Ag,47,1.93,1.6,145,10490,5,11,18,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,1.8959113,49.569633,0.22819781,92.20315,40.433743,1519.249
171,,Ag,Ag,47,1.93,1.6,145,10490,5,11,18,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.6324869,25.071661,-1.3232737,76.49735,38.4592,483.8076
172,,Ag,Ag,47,1.93,1.6,145,10490,5,11,19,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,32.241875,49.32464,59.725426,94.23297,78.449974,488.12274
173,,Ag,Ag,47,1.93,1.6,145,10490,5,11,19,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,21.781668,37.32816,46.146793,94.752174,61.417698,1519.249
174,,Ag,Ag,47,1.93,1.6,145,10490,5,11,19,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,20.518242,23.633772,53.04445,90.817116,60.49416,483.8076
175,,Ag,Ag,47,1.93,1.6,145,10490,5,11,19,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.44469565,79.02033,31.477951,79.16942,56.75733,488.12274
176,,Ag,Ag,47,1.93,1.6,145,10490,5,11,19,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.45090753,138.58835,40.484364,92.20315,37.985394,1519.249
177,,Ag,Ag,47,1.93,1.6,145,10490,5,11,19,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.45090753,107.50728,19.33439,76.49735,36.010853,483.8076
178,,Ag,Ag,47,1.93,1.6,145,10490,5,11,19,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,2.1913567,36.589863,10.82028,79.16942,59.205673,488.12274
179,,Ag,Ag,47,1.93,1.6,145,10490,5,11,19,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,1.8959113,49.569633,0.22819781,92.20315,40.433743,1519.249
180,,Ag,Ag,47,1.93,1.6,145,10490,5,11,19,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.6324869,25.071661,-1.3232737,76.49735,38.4592,483.8076
181,,Ag,Ag,47,1.93,1.6,145,10490,5,11,20,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,30.960386,62.20825,86.15582,94.23297,78.449974,488.12274
182,,Ag,Ag,47,1.93,1.6,145,10490,5,11,20,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,19.597603,51.83407,72.57716,94.752174,61.417698,1519.249
183,,Ag,Ag,47,1.93,1.6,145,10490,5,11,20,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,18.334177,41.179203,79.47483,90.817116,60.49416,483.8076
184,,Ag,Ag,47,1.93,1.6,145,10490,5,11,20,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.38571414,84.9708,42.08217,79.16942,56.75733,488.12274
185,,Ag,Ag,47,1.93,1.6,145,10490,5,11,20,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.35984457,144.69006,51.088585,92.20315,37.985394,1519.249
186,,Ag,Ag,47,1.93,1.6,145,10490,5,11,20,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.35984457,114.65471,29.938606,76.49735,36.010853,483.8076
187,,Ag,Ag,47,1.93,1.6,145,10490,5,11,20,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,1.1704422,45.520008,21.424501,79.16942,59.205673,488.12274
188,,Ag,Ag,47,1.93,1.6,145,10490,5,11,20,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.8429164,59.14227,10.832424,92.20315,40.433743,1519.249
189,,Ag,Ag,47,1.93,1.6,145,10490,5,11,20,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,-0.42050865,35.690002,9.280937,76.49735,38.4592,483.8076
190,,Ag,Ag,47,1.93,1.6,145,10490,5,11,21,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,30.559927,64.11186,129.0462,94.23297,78.449974,488.12274
191,,Ag,Ag,47,1.93,1.6,145,10490,5,11,21,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,19.197144,55.43381,115.46756,94.752174,61.417698,1519.249
192,,Ag,Ag,47,1.93,1.6,145,10490,5,11,21,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,17.93372,44.77896,122.36523,90.817116,60.49416,483.8076
193,,Ag,Ag,47,1.93,1.6,145,10490,5,11,21,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.38571414,85.04116,82.84062,79.16942,56.75733,488.12274
194,,Ag,Ag,47,1.93,1.6,145,10490,5,11,21,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.35984457,145.26633,91.84704,92.20315,37.985394,1519.249
195,,Ag,Ag,47,1.93,1.6,145,10490,5,11,21,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.35984457,115.23099,70.697044,76.49735,36.010853,483.8076
196,,Ag,Ag,47,1.93,1.6,145,10490,5,11,21,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.7699819,46.531418,62.182938,79.16942,59.205673,488.12274
197,,Ag,Ag,47,1.93,1.6,145,10490,5,11,21,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.44245598,61.84982,51.59085,92.20315,40.433743,1519.249
198,,Ag,Ag,47,1.93,1.6,145,10490,5,11,21,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,-0.82096916,38.397537,50.03936,76.49735,38.4592,483.8076
199,,Ag,Ag,47,1.93,1.6,145,10490,5,11,22,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,30.559927,64.11186,129.0462,94.23297,78.449974,488.12274
200,,Ag,Ag,47,1.93,1.6,145,10490,5,11,22,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,19.197144,55.43381,115.46756,94.752174,61.417698,1519.249
201,,Ag,Ag,47,1.93,1.6,145,10490,5,11,22,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,17.93372,44.77896,122.36523,90.817116,60.49416,483.8076
202,,Ag,Ag,47,1.93,1.6,145,10490,5,11,22,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.38571414,85.04116,82.84062,79.16942,56.75733,488.12274
203,,Ag,Ag,47,1.93,1.6,145,10490,5,11,22,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.35984457,145.26633,91.84704,92.20315,37.985394,1519.249
204,,Ag,Ag,47,1.93,1.6,145,10490,5,11,22,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.35984457,115.23099,70.697044,76.49735,36.010853,483.8076
205,,Ag,Ag,47,1.93,1.6,145,10490,5,11,22,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.7699819,46.531418,62.182938,79.16942,59.205673,488.12274
206,,Ag,Ag,47,1.93,1.6,145,10490,5,11,22,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.44245598,61.84982,51.59085,92.20315,40.433743,1519.249
207,,Ag,Ag,47,1.93,1.6,145,10490,5,11,22,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,-0.82096916,38.397537,50.03936,76.49735,38.4592,483.8076
208,,Ag,Ag,47,1.93,1.6,145,10490,5,11,23,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,30.559927,161.08727,236.36858,163.08751,186.64526,489.4927
209,,Ag,Ag,47,1.93,1.6,145,10490,5,11,23,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,19.197144,178.89212,232.84654,168.55367,189.33226,1519.249
210,,Ag,Ag,47,1.93,1.6,145,10490,5,11,23,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,17.93372,170.93562,238.02132,164.6186,190.38326,485.17755
211,,Ag,Ag,47,1.93,1.6,145,10490,5,11,23,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,0.38571414,94.81054,92.708244,148.02393,164.95262,489.4927
212,,Ag,Ag,47,1.93,1.6,145,10490,5,11,23,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,0.35984457,167.54836,111.77121,166.00464,165.89993,1519.249
213,,Ag,Ag,47,1.93,1.6,145,10490,5,11,23,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,0.35984457,135.02704,88.89837,150.29881,165.89993,485.17755
214,,Ag,Ag,47,1.93,1.6,145,10490,5,11,23,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.7699819,67.193726,72.05052,148.02393,167.40099,489.4927
215,,Ag,Ag,47,1.93,1.6,145,10490,5,11,23,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,0.44245598,107.38795,71.51501,166.00464,168.3483,1519.249
216,,Ag,Ag,47,1.93,1.6,145,10490,5,11,23,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,-0.82096916,80.01842,68.240685,150.29881,168.3483,485.17755
217,,Ag,Ag,47,1.93,1.6,145,10490,5,11,24,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,98.089836,151.72589,223.69624,163.08751,186.64526,489.4927
218,,Ag,Ag,47,1.93,1.6,145,10490,5,11,24,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,98.625854,172.10976,221.39842,168.55367,189.33226,1519.249
219,,Ag,Ag,47,1.93,1.6,145,10490,5,11,24,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,97.36243,162.07202,225.34898,164.6186,190.38326,485.17755
220,,Ag,Ag,47,1.93,1.6,145,10490,5,11,24,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.4235239,89.423935,80.035904,148.02393,164.95262,489.4927
221,,Ag,Ag,47,1.93,1.6,145,10490,5,11,24,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,0.45972255,163.14186,100.32308,166.00464,165.89993,1519.249
222,,Ag,Ag,47,1.93,1.6,145,10490,5,11,24,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.45972255,129.64041,76.22604,150.29881,165.89993,485.17755
223,,Ag,Ag,47,1.93,1.6,145,10490,5,11,24,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,4.0358815,51.77516,59.378212,148.02393,167.40099,489.4927
224,,Ag,Ag,47,1.93,1.6,145,10490,5,11,24,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,3.8004823,95.61879,60.066902,166.00464,168.3483,1519.249
225,,Ag,Ag,47,1.93,1.6,145,10490,5,11,24,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,2.537055,65.09766,55.568344,150.29881,168.3483,485.17755
226,,Ag,Ag,47,1.93,1.6,145,10490,5,11,25,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,101.119514,168.39241,325.65466,163.08751,186.64526,496.64374
227,,Ag,Ag,47,1.93,1.6,145,10490,5,11,25,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,101.63894,184.62396,329.96005,168.55367,189.33226,1519.249
228,,Ag,Ag,47,1.93,1.6,145,10490,5,11,25,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,100.37551,178.7885,327.30737,164.6186,190.38326,492.32858
229,,Ag,Ag,47,1.93,1.6,145,10490,5,11,25,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.47184187,97.032486,176.18535,148.02393,164.95262,496.64374
230,,Ag,Ag,47,1.93,1.6,145,10490,5,11,25,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,0.49146292,167.04428,203.07576,166.00464,165.89993,1519.249
231,,Ag,Ag,47,1.93,1.6,145,10490,5,11,25,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,0.49146292,137.26143,172.3755,150.29881,165.89993,492.32858
232,,Ag,Ag,47,1.93,1.6,145,10490,5,11,25,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,5.6225314,68.040924,155.52765,148.02393,167.40099,496.64374
233,,Ag,Ag,47,1.93,1.6,145,10490,5,11,25,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,5.2724233,107.58218,162.81955,166.00464,168.3483,1519.249
234,,Ag,Ag,47,1.93,1.6,145,10490,5,11,25,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,4.0089974,81.263275,151.71782,150.29881,168.3483,492.32858
235,,Ag,Ag,47,1.93,1.6,145,10490,5,11,26,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,76.16123,98.34336,147.31464,163.08751,186.64526,496.64374
236,,Ag,Ag,47,1.93,1.6,145,10490,5,11,26,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,76.6326,125.773735,165.67587,168.55367,189.33226,1519.249
237,,Ag,Ag,47,1.93,1.6,145,10490,5,11,26,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,75.36919,103.865456,148.9674,164.6186,190.38326,492.32858
